date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:10:13	5441/5441	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:02%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/js/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/js/imagesloaded.pkgd.min.js	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index.html)
05:10:13	34694/34694	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:01%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/js/jquery.isotope.v3.0.2.js	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/js/jquery.isotope.v3.0.2.js	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index.html)
05:10:14	13079/13079	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:01%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/js/pace.js	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/js/pace.js	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index.html)
05:10:15	19188/19188	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:02%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/js/popper.min.js	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/js/popper.min.js	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index.html)
05:10:15	79741/79741	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:01%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/js/bootstrap.min.js	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/js/bootstrap.min.js	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index.html)
05:10:16	1418/1418	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:02%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/js/scrollIt.min.js	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/js/scrollIt.min.js	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index.html)
05:10:16	8835/8835	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:02%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/js/jquery.waypoints.min.js	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/js/jquery.waypoints.min.js	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index.html)
05:10:17	44342/44342	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:01%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/js/owl.carousel.min.js	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/js/owl.carousel.min.js	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index.html)
05:10:17	12597/12597	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:02%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/js/jquery.stellar.min.js	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/js/jquery.stellar.min.js	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index.html)
05:10:17	41730/41730	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:01%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/js/jquery.magnific-popup.js	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/js/jquery.magnific-popup.js	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index.html)
05:10:18	1232/1232	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:02%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/js/YouTubePopUp.js	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/js/YouTubePopUp.js	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index.html)
05:10:18	146227/146227	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:02%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/js/select2.js	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/js/select2.js	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index.html)
05:10:19	77831/77831	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:02%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/js/datepicker.js	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/js/datepicker.js	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index.html)
05:10:19	5010/5010	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:02%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/js/smooth-scroll.min.js	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/js/smooth-scroll.min.js	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index.html)
05:10:20	19601/19601	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:01%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/js/custom.js	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/js/custom.js	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index.html)
05:10:21	194652/194652	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/bootstrap.min.css	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/bootstrap.min.css	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins.css)
05:10:21	3351/3351	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/owl.carousel.min.css	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/owl.carousel.min.css	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins.css)
05:10:21	1013/1013	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/owl.theme.default.min.css	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/owl.theme.default.min.css	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins.css)
05:10:22	71552/71552	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/animate.min.css	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/animate.min.css	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins.css)
05:10:22	16417/16417	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/themify-icons.css	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/themify-icons.css	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins.css)
05:10:22	3507/3507	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/flaticon.css	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/flaticon.css	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins.css)
05:10:23	6963/6963	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/magnific-popup.css	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/magnific-popup.css	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins.css)
05:10:23	3010/3010	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/YouTubePopUp.css	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/YouTubePopUp.css	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins.css)
05:10:24	17406/17406	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/select2.css	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/select2.css	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins.css)
05:10:25	1758/1758	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/datepicker.css	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/datepicker.css	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins.css)
05:10:25	9404/9404	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/vegas.slider.min.css	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/vegas.slider.min.css	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins.css)
05:10:26	229909/229909	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:05%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/img/slider/4.jpg	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/img/slider/4.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index2.html)
05:10:27	201603/201603	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:09%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/img/rooms/6.jpg	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/img/rooms/6.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index3.html)
05:10:28	9895/9895	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2007%20Jan%202024%2000:24:01%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/js/vegas.slider.min.js	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/js/vegas.slider.min.js	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index8.html)
05:10:28	174085/174085	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:08%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/img/rooms/9.jpg	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/img/rooms/9.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index3.html)
05:10:30	378956/378956	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:05%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/img/slider/7.jpg	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/img/slider/7.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index14.html)
05:10:30	323542/323542	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:05%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/img/slider/5.jpg	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/img/slider/5.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-dark/index14.html)
05:10:30	42044/42044	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:07%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/img/team/2.jpg	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/img/team/2.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-dark/about.html)
05:10:31	33351/33351	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:07%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/img/team/3.jpg	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/img/team/3.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-dark/about.html)
05:10:31	56378/56378	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:07%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/img/team/6.jpg	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/img/team/6.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-dark/about.html)
05:10:32	146638/146638	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:08%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/img/rooms/5.jpg	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/img/rooms/5.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-dark/room-details.html)
05:10:33	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Mar%202024%2023:40:33%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/post2.html	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/post2.html	(from https://duruthemes.com/demo/html/cappa/demo1-dark/spa-wellness.html)
05:10:33	295499/295499	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:05%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/img/restaurant/2.jpg	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/img/restaurant/2.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-dark/restaurant.html)
05:10:34	198484/198484	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:08%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/img/rooms/10.jpg	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/img/rooms/10.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-dark/gallery.html)
05:10:35	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Mar%202024%2023:40:34%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/blog2.html	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/blog2.html	(from https://duruthemes.com/demo/html/cappa/demo1-dark/news2.html)
05:10:35	325952/325952	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jan%202024%2000:24:04%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/img/restaurant/3.jpg	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/img/restaurant/3.jpg	(from https://duruthemes.com/demo/html/cappa/demo1-dark/restaurant.html)
05:10:35	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Mar%202024%2023:40:35%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/post3.html	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/post3.html	(from https://duruthemes.com/demo/html/cappa/demo1-dark/post.html)
05:10:36	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Mar%202024%2023:40:35%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/owl.video.play.png	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/owl.video.play.png	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/owl.carousel.min.css)
05:10:36	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/fonts/themify.eot	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/fonts/themify.eot	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/themify-icons.css)
05:10:37	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/fonts/themify.eot?	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/fonts/themifyd41d.eot	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/themify-icons.css)
05:10:37	56108/56108	---M--	200	added ('OK')	font/woff	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/fonts/themify.woff	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/fonts/themify.woff	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/themify-icons.css)
05:10:37	78584/78584	---M--	200	added ('OK')	font/ttf	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/fonts/themify.ttf	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/fonts/themify.ttf	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/themify-icons.css)
05:10:38	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/fonts/themify.svg	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/fonts/themify.svg	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/themify-icons.css)
05:10:39	40686/40686	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2007%20Jan%202024%2000:24:02%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/fonts/Flaticon.eot	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/fonts/Flaticon.eot	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/flaticon.css)
05:10:39	40686/40686	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2007%20Jan%202024%2000:24:02%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/fonts/Flaticon.eot?	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/fonts/Flaticond41d.eot	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/flaticon.css)
05:10:40	21312/21312	---M--	200	added ('OK')	font/woff2	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/fonts/Flaticon.woff2	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/fonts/Flaticon.woff2	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/flaticon.css)
05:10:40	24828/24828	---M--	200	added ('OK')	font/woff	date:Sun,%2007%20Jan%202024%2000:24:02%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/fonts/Flaticon.woff	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/fonts/Flaticon.woff	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/flaticon.css)
05:10:41	40508/40508	---M--	200	added ('OK')	font/ttf	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/fonts/Flaticon.ttf	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/fonts/Flaticon.ttf	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/flaticon.css)
05:10:42	285661/285661	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/fonts/Flaticon.svg	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/fonts/Flaticon.svg	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/flaticon.css)
05:10:42	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Mar%202024%2023:40:41%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/Flaticon.svg	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/Flaticon.svg	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/flaticon.css)
05:10:42	1779/1779	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Jan%202024%2000:24:03%20GMT	https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/close.png	C:/My%20Web%20Sites/White%20Lotus/duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/close.png	(from https://duruthemes.com/demo/html/cappa/demo1-dark/css/plugins/YouTubePopUp.css)
